datetime,Open,High,Low,Close,Volume,SMA9,SMA50,RSI,RSI_Signal,Position,Entry_Price,PnL,Trade_Id,Trade_Result,Capital,Position_Size,Risk_Amount,Stop_Loss,Take_Profit,Date,Daily_Return,Cummax,Drawdown
2025-04-20 12:55:00,84330.0,84373.0,84330.0,84370.0,0.06846553,84370.0,84348.48,78.28282828282829,-1,-1,0.0,0.0,0,0,200.0,0.0,0.0,0.0,0.0,2025-04-20,0.0,200.0,0.0
2025-04-20 13:00:00,84369.0,84388.0,84360.0,84387.0,0.1068932,84379.11111111111,84343.56,78.13559322033899,-1,-1,0.0,0.0,0,0,200.0,0.0,0.0,0.0,0.0,2025-04-20,0.0,200.0,0.0
2025-04-20 13:05:00,84388.0,84388.0,84317.0,84318.0,9.360251680000001,84373.55555555556,84337.08,66.383701188455,0,-1,0.0,0.0,0,0,200.0,0.0,0.0,0.0,0.0,2025-04-20,0.0,200.0,0.0
2025-04-20 13:10:00,84318.0,84318.0,84235.0,84238.0,12.798523529999999,84355.77777777778,84329.42,48.708487084870846,0,-1,0.0,1.518062572641666,0,0,201.51806257264167,0.0,0.0,0.0,0.0,2025-04-20,0.007590312863208437,201.51806257264167,0.0
2025-04-20 13:15:00,84237.0,84237.0,84176.0,84197.0,3.32897183,84326.66666666667,84320.62,44.42508710801394,0,-1,0.0,0.7787459341389871,0,0,202.29680850678065,0.0,0.0,0.0,0.0,2025-04-20,0.0038643976832510862,202.29680850678065,0.0
2025-04-20 13:20:00,84197.0,84292.0,84197.0,84291.0,0.08390312,84315.66666666667,84314.16,48.796147672552166,0,-1,0.0,-1.7862869223369005,0,0,200.51052158444375,0.0,0.0,0.0,0.0,2025-04-20,-0.008830030169640679,202.29680850678065,-0.8830030169640691
2025-04-20 13:25:00,84290.0,84347.0,84290.0,84347.0,2.95388283,84313.33333333333,84309.26,53.09734513274336,0,-1,0.0,-1.0629841857375046,0,0,199.44753739870626,0.0,0.0,0.0,0.0,2025-04-20,-0.005301388562244713,202.29680850678065,-1.4084607310939794
2025-04-20 13:30:00,84347.0,84347.0,84272.0,84272.0,0.23077811999999998,84305.66666666667,84302.72,43.04347826086957,0,-1,0.0,1.4226943459755534,0,0,200.8702317446818,0.0,0.0,0.0,0.0,2025-04-20,0.007133175794151292,202.29680850678065,-0.7051899496728988
2025-04-20 13:35:00,84283.0,84420.0,84283.0,84417.0,0.14479444,84315.22222222222,84299.3,51.18012422360248,0,-1,0.0,-2.75299031706854,0,0,198.11724142761327,0.0,0.0,0.0,0.0,2025-04-20,-0.013705317573226794,202.29680850678065,-2.066056854785869
2025-04-20 13:40:00,84439.0,84439.0,84407.0,84411.0,11.273622620000001,84319.77777777778,84296.52,46.8,0,-1,0.0,0.11372116990653541,0,0,198.2309625975198,0.0,0.0,0.0,0.0,2025-04-20,0.000574009455649005,202.29680850678065,-2.0098418453915268
2025-04-20 13:45:00,84410.0,84438.0,84355.0,84355.0,0.22753713,84316.22222222222,84293.04,47.62550881953867,0,-1,0.0,1.0614730307661324,0,0,199.29243562828594,0.0,0.0,0.0,0.0,2025-04-20,0.00535472873085574,202.29680850678065,-1.485131130179943
2025-04-20 13:50:00,84354.0,84377.0,84347.0,84377.0,0.08553392,84322.77777777778,84290.74,50.61058344640434,0,-1,0.0,-0.4172840969711339,0,0,198.8751515313148,0.0,0.0,0.0,0.0,2025-04-20,-0.0020938280755896654,202.29680850678065,-1.691404328482603
2025-04-20 13:55:00,84377.0,84424.0,84324.0,84324.0,0.07604390999999999,84332.33333333333,84288.02,48.885976408912185,0,-1,0.0,1.0050132145015822,0,0,199.8801647458164,0.0,0.0,0.0,0.0,2025-04-20,0.005053488114342697,202.29680850678065,-1.194603008718875
2025-04-20 14:00:00,84323.0,84340.0,84269.0,84340.0,0.22468823,84348.22222222222,84284.28,50.585175552665795,0,-1,0.0,-0.3035909112470946,0,0,199.5765738345693,0.0,0.0,0.0,0.0,2025-04-20,-0.0015188646238767367,202.29680850678065,-1.3446750308570339
2025-04-20 14:05:00,84338.0,84470.0,84338.0,84402.0,0.059977550000000004,84360.55555555556,84281.18,52.02020202020203,0,-1,0.0,-1.1761916054066872,0,0,198.4003822291626,0.0,0.0,0.0,0.0,2025-04-20,-0.005893435200373998,202.29680850678065,-1.9260937957345212
2025-04-20 14:10:00,84419.0,84661.0,84403.0,84578.0,13.31667907,84386.22222222222,84283.04,60.04206098843323,0,0,0.0,-3.9999999999998344,1,-1,190.40038222916294,0.0,0.0,0.0,0.0,2025-04-20,-0.040322502961507634,202.29680850678065,-5.88067916910264
2025-04-20 14:15:00,84549.0,84551.0,84487.0,84493.0,1.39555718,84410.77777777778,84283.88,59.04860392967942,0,0,0.0,0.0,0,0,190.40038222916294,0.0,0.0,0.0,0.0,2025-04-20,0.0,202.29680850678065,-5.88067916910264
2025-04-20 14:20:00,84494.0,84512.0,84463.0,84484.0,2.47232568,84418.22222222222,84284.56,63.72767857142857,0,0,0.0,0.0,0,0,190.40038222916294,0.0,0.0,0.0,0.0,2025-04-20,0.0,202.29680850678065,-5.88067916910264
2025-04-20 14:25:00,84483.0,84504.0,84461.0,84503.0,1.20794712,84428.44444444444,84286.1,67.50572082379863,0,0,0.0,0.0,0,0,190.40038222916294,0.0,0.0,0.0,0.0,2025-04-20,0.0,202.29680850678065,-5.88067916910264
2025-04-20 14:30:00,84585.0,84648.0,84561.0,84608.0,0.16611789,84456.55555555556,84289.0,67.909604519774,0,0,0.0,0.0,0,0,190.40038222916294,0.0,0.0,0.0,0.0,2025-04-20,0.0,202.29680850678065,-5.88067916910264
2025-04-20 14:35:00,84607.0,84615.0,84553.0,84573.0,0.36705803000000004,84478.33333333333,84292.26,63.0787037037037,0,0,0.0,0.0,0,0,190.40038222916294,0.0,0.0,0.0,0.0,2025-04-20,0.0,202.29680850678065,-5.88067916910264
2025-04-20 14:40:00,84584.0,84614.0,84553.0,84553.0,0.06954478,84503.77777777778,84294.66,67.36711990111249,0,0,0.0,0.0,0,0,190.40038222916294,0.0,0.0,0.0,0.0,2025-04-20,0.0,202.29680850678065,-5.88067916910264
2025-04-20 14:45:00,84553.0,84594.0,84529.0,84592.0,0.04855368,84531.77777777778,84299.3,62.44665718349929,0,0,0.0,0.0,0,0,190.40038222916294,0.0,0.0,0.0,0.0,2025-04-20,0.0,202.29680850678065,-5.88067916910264
2025-04-20 14:50:00,84590.0,84643.0,84578.0,84636.0,0.09478828,84557.77777777778,84307.2,65.1821862348178,0,0,0.0,0.0,0,0,190.40038222916294,0.0,0.0,0.0,0.0,2025-04-20,0.0,202.29680850678065,-5.88067916910264
2025-04-20 14:55:00,84635.0,84647.0,84635.0,84641.0,0.02907482,84564.77777777778,84316.9,70.72463768115942,-1,0,0.0,0.0,0,0,190.40038222916294,0.0,0.0,0.0,0.0,2025-04-20,0.0,202.29680850678065,-5.88067916910264
2025-04-20 15:00:00,84640.0,84640.0,84562.0,84576.0,0.08121882000000001,84574.0,84328.12,63.5743519781719,0,-1,84576.0,0.0,2,0,190.40038222916294,152.32030578333035,3.808007644583259,84787.44,0.0,2025-04-20,0.0,202.29680850678065,-5.88067916910264
2025-04-20 15:05:00,84591.0,84591.0,84486.0,84486.0,0.23431774,84574.22222222222,84334.76,60.51948051948052,0,-1,0.0,1.6208886114854961,0,0,192.02127084064844,0.0,0.0,0.0,0.0,2025-04-20,0.008513053348467636,202.29680850678065,-5.0794363697476665
2025-04-20 15:10:00,84473.0,84533.0,84473.0,84532.0,0.06494612,84577.44444444444,84343.08,62.0,0,-1,0.0,-0.8293367026528887,0,0,191.19193413799556,0.0,0.0,0.0,0.0,2025-04-20,-0.004318983511681473,202.29680850678065,-5.489396718986239
2025-04-20 15:15:00,84532.0,84539.0,84442.0,84442.0,0.17215481,84559.0,84348.92,52.41545893719807,0,-1,0.0,1.621732304985063,0,0,192.81366644298063,0.0,0.0,0.0,0.0,2025-04-20,0.008482221346296726,202.29680850678065,-4.687736862384638
2025-04-20 15:20:00,84435.0,84451.0,84425.0,84451.0,0.03041903,84545.44444444444,84353.2,40.39334341906203,0,-1,0.0,-0.16234607802396595,0,0,192.65132036495666,0.0,0.0,0.0,0.0,2025-04-20,-0.0008419842899050067,202.29680850678065,-4.7679882905818
2025-04-20 15:25:00,84452.0,84452.0,84365.0,84392.0,0.11948304,84527.55555555556,84357.72,42.04724409448819,0,-1,0.0,1.0641553138762703,0,0,193.71547567883295,0.0,0.0,0.0,0.0,2025-04-20,0.005523737454071753,202.29680850678065,-4.241951660675889
2025-04-20 15:30:00,84391.0,84452.0,84384.0,84449.0,0.54261805,84511.66666666667,84366.0,47.43777452415813,0,-1,0.0,-1.0288010036081419,0,0,192.6866746752248,0.0,0.0,0.0,0.0,2025-04-20,-0.005310887010978038,202.29680850678065,-4.750511835797815
2025-04-20 15:35:00,84458.0,84493.0,84458.0,84476.0,0.14555594,84493.88888888889,84374.6,48.04630969609262,0,-1,0.0,-0.4869978633435469,0,0,192.19967681188123,0.0,0.0,0.0,0.0,2025-04-20,-0.0025274081052277797,202.29680850678065,-4.991246164202822
2025-04-20 15:40:00,84474.0,84478.0,84410.0,84473.0,0.70328765,84475.22222222222,84381.96,38.539898132427844,0,-1,0.0,0.054093578927741734,0,0,192.25377039080897,0.0,0.0,0.0,0.0,2025-04-20,0.00028144469244173465,202.29680850678065,-4.964506454700227
2025-04-20 15:45:00,84486.0,84487.0,84424.0,84424.0,0.21779934999999997,84458.33333333333,84388.92,37.64510779436153,0,-1,0.0,0.8835598337200273,0,0,193.137330224529,0.0,0.0,0.0,0.0,2025-04-20,0.004595799769876896,202.29680850678065,-4.52774235533461
2025-04-20 15:50:00,84423.0,84423.0,84327.0,84334.0,0.09178722,84441.44444444444,84394.7,33.729569093610706,0,-1,0.0,1.6238069175234213,0,0,194.7611371420524,0.0,0.0,0.0,0.0,2025-04-20,0.008407524923512488,202.29680850678065,-3.7250569696830693
2025-04-20 15:55:00,84334.0,84378.0,84334.0,84359.0,0.03318497,84422.22222222222,84401.2,32.3216995447648,0,-1,0.0,-0.4515388389716199,0,0,194.30959830308078,0.0,0.0,0.0,0.0,2025-04-20,-0.0023184237142869213,202.29680850678065,-3.948263080696182
2025-04-20 16:00:00,84360.0,84360.0,84288.0,84317.0,0.08059828,84408.33333333333,84406.44,25.722983257229828,1,-1,0.0,0.7583604408421005,0,0,195.06795874392287,0.0,0.0,0.0,0.0,2025-04-20,0.003902846012059591,202.29680850678065,-3.573387942309272
2025-04-20 16:05:00,84317.0,84404.0,84316.0,84403.0,0.04251369,84403.0,84412.0,33.87533875338754,0,1,84403.0,3.115708108744343,3,1,201.29937496141156,158.5469334821338,3.9636733370533443,84191.99250000001,0.0,2025-04-20,0.031944847619331584,202.29680850678065,-0.49305451367793524
2025-04-20 16:10:00,84403.0,84434.0,84386.0,84434.0,0.4823299,84407.66666666667,84415.64,39.914772727272734,0,1,0.0,0.5823199338822255,0,0,201.88169489529378,0.0,0.0,0.0,0.0,2025-04-20,0.0028928054744026266,202.29680850678065,-0.2052002770340094
2025-04-20 16:15:00,84445.0,84482.0,84401.0,84482.0,0.05618856999999999,84411.33333333333,84420.06,49.69788519637462,0,1,0.0,0.901325627962956,0,0,202.78302052325674,0.0,0.0,0.0,0.0,2025-04-20,0.004464622849686517,202.78302052325674,0.0
2025-04-20 16:20:00,84481.0,84615.0,84473.0,84559.0,0.47319594000000004,84420.55555555556,84425.12,51.94805194805195,0,1,0.0,1.4450550268843427,0,0,204.22807555014109,0.0,0.0,0.0,0.0,2025-04-20,0.007126114519625748,204.22807555014109,0.0
2025-04-20 16:25:00,84553.0,84553.0,84512.0,84550.0,0.026579699999999998,84429.11111111111,84430.02,58.82352941176471,0,1,0.0,-0.168748731813196,0,0,204.0593268183279,0.0,0.0,0.0,0.0,2025-04-20,-0.0008262758749433274,204.22807555014109,-0.08262758749433809
2025-04-20 16:30:00,84550.0,84550.0,84501.0,84510.0,0.03454529,84438.66666666667,84432.86,54.58786936236392,0,1,0.0,-0.7500741974317389,0,0,203.30925262089616,0.0,0.0,0.0,0.0,2025-04-20,-0.0036757653233832066,204.22807555014109,-0.4499004002117917
2025-04-20 16:35:00,84540.0,84584.0,84539.0,84578.0,0.14470311,84465.77777777778,84436.46,64.2638036809816,0,1,0.0,1.2757296742143056,0,0,204.58498229511048,0.0,0.0,0.0,0.0,2025-04-20,0.006274823490660886,204.58498229511048,0.0
2025-04-20 16:40:00,84578.0,84578.0,84503.0,84529.0,0.07051573,84484.66666666667,84437.86,56.2111801242236,0,1,0.0,-0.9185367046542312,0,0,203.66644559045625,0.0,0.0,0.0,0.0,2025-04-20,-0.004489756258498234,204.58498229511048,-0.4489756258498268
2025-04-20 16:45:00,84531.0,84581.0,84531.0,84581.0,0.03445091,84514.0,84441.68,57.847533632286996,0,1,0.0,0.9753387051864991,0,0,204.64178429564274,0.0,0.0,0.0,0.0,2025-04-20,0.004788902277735874,204.64178429564274,0.0
2025-04-20 16:50:00,84581.0,84623.0,84564.0,84592.0,0.34907584,84535.0,84446.16,58.788774002954206,0,1,0.0,0.2061948035969629,0,0,204.8479790992397,0.0,0.0,0.0,0.0,2025-04-20,0.001007588964818007,204.8479790992397,0.0
2025-04-20 16:55:00,84592.0,84616.0,84592.0,84610.0,0.02514359,84554.55555555556,84451.54,64.39628482972137,0,1,0.0,0.33736580322943166,0,0,205.18534490246913,0.0,0.0,0.0,0.0,2025-04-20,0.001646908135061409,205.18534490246913,0.0
2025-04-20 17:00:00,84610.0,84618.0,84574.0,84574.0,0.07019275,84564.77777777778,84456.4,70.27027027027027,-1,1,0.0,-0.6745880635098471,0,0,204.51075683895928,0.0,0.0,0.0,0.0,2025-04-20,-0.003287700999457299,205.18534490246913,-0.32877009994573286
2025-04-20 17:05:00,84571.0,84571.0,84538.0,84538.0,0.04241437,84562.44444444444,84459.76,64.8424543946932,0,-1,84538.0,2.535909389487111,4,1,209.5825756179335,165.63733298275713,4.140933324568928,84749.345,0.0,2025-04-20,0.024799765339326374,209.5825756179335,0.0
2025-04-20 17:10:00,84538.0,84555.0,84499.0,84499.0,0.07984917,84556.77777777778,84462.0,65.16666666666666,0,-1,0.0,0.7641363630944105,0,0,210.3467119810279,0.0,0.0,0.0,0.0,2025-04-20,0.003645991852335273,210.3467119810279,0.0
2025-04-20 17:15:00,84507.0,84519.0,84498.0,84499.0,0.051274280000000005,84555.55555555556,84465.62,59.338521400778205,0,-1,0.0,0.0,0,0,210.3467119810279,0.0,0.0,0.0,0.0,2025-04-20,0.0,210.3467119810279,0.0
2025-04-20 17:20:00,84500.0,84506.0,84498.0,84498.0,0.10773477,84546.66666666667,84470.82,56.611570247933884,0,-1,0.0,0.019602283220246056,0,0,210.36631426424816,0.0,0.0,0.0,0.0,2025-04-20,9.319034766752665e-05,210.36631426424816,0.0
2025-04-20 17:25:00,84499.0,84499.0,84453.0,84461.0,0.63218046,84539.11111111111,84476.1,47.780126849894295,0,-1,0.0,0.7252930626005366,0,0,211.0916073268487,0.0,0.0,0.0,0.0,2025-04-20,0.003447762371733498,211.0916073268487,0.0
2025-04-20 17:30:00,84483.0,84490.0,84483.0,84483.0,0.02990239,84528.22222222222,84479.94,40.90909090909091,0,-1,0.0,-0.4314442554102671,0,0,210.66016307143843,0.0,0.0,0.0,0.0,2025-04-20,-0.002043872140981118,211.0916073268487,-0.20438721409811086
2025-04-20 17:35:00,84484.0,84509.0,84455.0,84472.0,0.03026132,84514.88888888889,84482.44,40.714285714285715,0,-1,0.0,0.215665952062584,0,0,210.875829023501,0.0,0.0,0.0,0.0,2025-04-20,0.0010237623901840909,211.0916073268487,-0.10222021902253312
2025-04-20 17:40:00,84472.0,84516.0,84472.0,84516.0,0.03355647,84504.44444444444,84487.32,50.70754716981132,0,-1,0.0,-0.862776144904976,0,0,210.01305287859603,0.0,0.0,0.0,0.0,2025-04-20,-0.0040913942053019126,211.0916073268487,-0.5109414163409487
2025-04-20 17:45:00,84516.0,84621.0,84516.0,84621.0,0.14165656,84509.66666666667,84491.4,54.66377440347072,0,-1,0.0,-2.0578257327830825,0,0,207.95522714581296,0.0,0.0,0.0,0.0,2025-04-20,-0.009798561111211801,211.0916073268487,-1.4857910367698601
2025-04-20 17:50:00,84625.0,84625.0,84570.0,84576.0,0.05625737,84513.88888888889,84494.7,55.142231947483594,0,-1,0.0,0.8808309975330085,0,0,208.83605814334595,0.0,0.0,0.0,0.0,2025-04-20,0.004235676157903878,211.0916073268487,-1.0685167506495499
2025-04-20 17:55:00,84570.0,84585.0,84570.0,84585.0,0.03604174,84523.44444444444,84499.3,50.48309178743961,0,-1,0.0,-0.17625993152251396,0,0,208.65979821182344,0.0,0.0,0.0,0.0,2025-04-20,-0.000844011005999401,211.0916073268487,-1.1520160113518443
2025-04-20 18:00:00,84583.0,84584.0,84557.0,84569.0,0.09050372,84531.22222222222,84503.14,47.25536992840095,0,-1,0.0,0.313317648250176,0,0,208.97311586007362,0.0,0.0,0.0,0.0,2025-04-20,0.0015015717015700591,211.0916073268487,-1.0035886758372474
2025-04-20 18:05:00,84560.0,84621.0,84560.0,84603.0,0.04395901,84542.88888888889,84508.72,49.195402298850574,0,-1,0.0,-0.6659259683115258,0,0,208.3071898917621,0.0,0.0,0.0,0.0,2025-04-20,-0.0031866585592637,211.0916073268487,-1.3190564373197826
2025-04-20 18:10:00,84613.0,84613.0,84596.0,84597.0,0.08032288,84558.0,84513.86,52.83950617283951,0,-1,0.0,0.11746912023173442,0,0,208.42465901199384,0.0,0.0,0.0,0.0,2025-04-20,0.0005639225429172612,211.0916073268487,-1.2634080286884313
2025-04-20 18:15:00,84603.0,84638.0,84601.0,84638.0,0.041521129999999996,84575.22222222222,84518.58,62.19512195121952,0,-1,0.0,-0.8027625864147715,0,0,207.62189642557908,0.0,0.0,0.0,0.0,2025-04-20,-0.003851572027130268,211.0916073268487,-1.643699124379309
2025-04-20 18:20:00,84627.0,84630.0,84570.0,84570.0,0.06083157,84586.11111111111,84518.42,58.086560364464695,0,-1,0.0,1.3307661621053763,0,0,208.95266258768444,0.0,0.0,0.0,0.0,2025-04-20,0.006409565585402399,211.0916073268487,-1.013277963179452
2025-04-20 18:25:00,84563.0,84572.0,84561.0,84568.0,0.06422798,84591.88888888889,84519.92,57.823129251700685,0,-1,0.0,0.03917165259140525,0,0,208.99183424027584,0.0,0.0,0.0,0.0,2025-04-20,0.00018746663529567442,211.0916073268487,-0.9947212554602578
2025-04-20 18:30:00,84578.0,84589.0,84553.0,84553.0,0.18627551,84584.33333333333,84521.3,56.043956043956044,0,-1,0.0,0.2937943423920818,0,0,209.28562858266793,0.0,0.0,0.0,0.0,2025-04-20,0.0014057694811862032,211.0916073268487,-0.8555426561248582
2025-04-20 18:35:00,84553.0,84553.0,84515.0,84523.0,0.43742234,84578.44444444444,84521.7,56.91964285714286,0,-1,0.0,0.5876929250863617,0,0,209.8733215077543,0.0,0.0,0.0,0.0,2025-04-20,0.002808090211766423,211.0916073268487,-0.577136075906629
2025-04-20 18:40:00,84519.0,84519.0,84480.0,84504.0,10.31878352,84569.44444444444,84519.62,52.359550561797754,0,-1,0.0,0.37233762723428954,0,0,210.24565913498859,0.0,0.0,0.0,0.0,2025-04-20,0.0017741065160610248,211.0916073268487,-0.4007493251734415
2025-04-20 18:45:00,84506.0,84506.0,84473.0,84492.0,0.1117556,84560.88888888889,84518.0,52.24215246636771,0,-1,0.0,0.23521348052081387,0,0,210.4808726155094,0.0,0.0,0.0,0.0,2025-04-20,0.0011187554667646538,211.0916073268487,-0.2893221189953066
2025-04-20 18:50:00,84513.0,84558.0,84513.0,84558.0,0.02120486,84555.88888888889,84518.1,54.48717948717949,0,-1,0.0,-1.293857877297492,0,0,209.18701473821193,0.0,0.0,0.0,0.0,2025-04-20,-0.006147151811086493,211.0916073268487,-0.9022587931161815
2025-04-20 18:55:00,84580.0,84581.0,84562.0,84580.0,0.012728439999999999,84554.0,84517.86,44.67532467532468,0,-1,0.0,-0.4309493277538089,0,0,208.75606541045812,0.0,0.0,0.0,0.0,2025-04-20,-0.0020601150998456053,211.0916073268487,-1.1064115461370714
2025-04-20 19:00:00,84587.0,84588.0,84564.0,84582.0,0.04899708,84547.77777777778,84516.78,50.87719298245614,0,-1,0.0,-0.03916702127754957,0,0,208.71689838918056,0.0,0.0,0.0,0.0,2025-04-20,-0.00018762099774471963,211.0916073268487,-1.1249660598733369
2025-04-20 19:05:00,84570.0,84570.0,84551.0,84559.0,0.20747966,84546.55555555556,84515.14,46.348314606741575,0,-1,0.0,0.4504100941811986,0,0,209.16730848336175,0.0,0.0,0.0,0.0,2025-04-20,0.002157995340374086,211.0916073268487,-0.9115941973512087
2025-04-20 19:10:00,84560.0,84571.0,84520.0,84523.0,0.0445216,84541.55555555556,84514.08,43.882978723404264,0,-1,0.0,0.7051814694330889,0,0,209.87248995279484,0.0,0.0,0.0,0.0,2025-04-20,0.003371375166349999,211.0916073268487,-0.5775300067549424
2025-04-20 19:15:00,84525.0,84583.0,84525.0,84583.0,0.01332009,84544.88888888889,84516.02,47.51243781094527,0,-1,0.0,-1.1758030333714407,0,0,208.6966869194234,0.0,0.0,0.0,0.0,2025-04-20,-0.005602463827612203,211.0916073268487,-1.134540798543957
2025-04-20 19:20:00,84583.0,84595.0,84539.0,84563.0,0.06994496,84549.33333333333,84516.64,45.91346153846153,0,-1,0.0,0.39165632096936054,0,0,209.08834324039276,0.0,0.0,0.0,0.0,2025-04-20,0.0018766772331204606,211.0916073268487,-0.9490022421185799
2025-04-20 19:25:00,84568.0,84568.0,84534.0,84549.0,0.02690971,84554.33333333333,84518.78,38.56041131105398,0,-1,0.0,0.274224266139872,0,0,209.36256750653263,0.0,0.0,0.0,0.0,2025-04-20,0.0013115234541056786,211.0916073268487,-0.8190945354065522
2025-04-20 19:30:00,84579.0,84593.0,84574.0,84574.0,0.053413669999999996,84563.44444444444,84521.24,50.57803468208092,0,-1,0.0,-0.4897672739558041,0,0,208.87280023257682,0.0,0.0,0.0,0.0,2025-04-20,-0.0023393258870907374,211.0916073268487,-1.051110995064971
2025-04-20 19:35:00,84574.0,84583.0,84572.0,84577.0,0.38624886,84565.55555555556,84524.94,51.29682997118156,0,-1,0.0,-0.0587546999016567,0,0,208.81404553267515,0.0,0.0,0.0,0.0,2025-04-20,-0.0002812941648517864,211.0916073268487,-1.078944740160623
2025-04-20 19:40:00,84583.0,84601.0,84567.0,84572.0,0.17136569000000001,84564.66666666667,84527.4,52.818991097922854,0,-1,0.0,0.09792102639178331,0,0,208.91196655906694,0.0,0.0,0.0,0.0,2025-04-20,0.0004689388883873935,211.0916073268487,-1.0325568104689562
2025-04-20 19:45:00,84573.0,84608.0,84573.0,84608.0,0.28239234,84567.55555555556,84530.04,62.39067055393586,0,-1,0.0,-0.7050730723382748,0,0,208.20689348672866,0.0,0.0,0.0,0.0,2025-04-20,-0.0033749769529786144,211.0916073268487,-1.3665696503288391
2025-04-20 19:50:00,84636.0,84652.0,84636.0,84652.0,0.9932153100000001,84577.88888888889,84533.62,70.1086956521739,-1,-1,0.0,-0.861389307304429,0,0,207.34550417942424,0.0,0.0,0.0,0.0,2025-04-20,-0.004137179575945837,211.0916073268487,-1.7746338638769736
2025-04-20 19:55:00,84651.0,84652.0,84646.0,84647.0,0.12616770000000002,84591.66666666667,84538.08,71.46814404432132,-1,-1,0.0,0.0,0,0,207.34550417942424,0.0,0.0,0.0,0.0,2025-04-20,0.0,211.0916073268487,-1.7746338638769736
2025-04-20 20:00:00,84647.0,84723.0,84615.0,84723.0,3.6006417099999997,84607.22222222222,84545.86,72.23719676549865,-1,-1,0.0,0.0,0,0,207.34550417942424,0.0,0.0,0.0,0.0,2025-04-20,0.0,211.0916073268487,-1.7746338638769736
