datetime,Open,High,Low,Close,Volume,SMA10,SMA50,RSI,SMA_Signal,RSI_Signal,Combined_Signal,SMA10_gt_SMA50,Position,Entry_Price,PnL,Trade_Id,Capital,Daily_Return,Cummax,Drawdown
2025-04-20 14:45:00,84553.0,84594.0,84529.0,84592.0,0.04855368,84512.6,84299.3,62.44665718349929,-1,0,0,True,-1,0.0,390.0,0,9040,0.04508670520231206,9200,-1.7391304347826086
2025-04-20 14:50:00,84590.0,84643.0,84578.0,84636.0,0.09478828,84542.2,84307.2,65.1821862348178,-1,0,0,True,-1,0.0,440.0,0,9480,0.04867256637168138,9480,0.0
2025-04-20 14:55:00,84635.0,84647.0,84635.0,84641.0,0.02907482,84566.1,84316.9,70.72463768115942,-1,-1,-1,True,-1,0.0,50.0,0,9530,0.0052742616033756295,9530,0.0
2025-04-20 15:00:00,84640.0,84640.0,84562.0,84576.0,0.08121882000000001,84565.9,84328.12,63.5743519781719,-1,0,0,True,-1,0.0,-650.0,0,8880,-0.06820566631689406,9530,-6.8205666316894025
2025-04-20 15:05:00,84591.0,84591.0,84486.0,84486.0,0.23431774,84565.2,84334.76,60.51948051948052,-1,0,0,True,-1,0.0,-900.0,0,7980,-0.10135135135135132,9530,-16.26442812172088
2025-04-20 15:10:00,84473.0,84533.0,84473.0,84532.0,0.06494612,84570.0,84343.08,62.0,-1,0,0,True,-1,0.0,460.0,0,8440,0.057644110275689275,9530,-11.437565582371459
2025-04-20 15:15:00,84532.0,84539.0,84442.0,84442.0,0.17215481,84563.9,84348.92,52.41545893719807,-1,0,0,True,-1,0.0,-900.0,0,7540,-0.10663507109004744,9530,-20.88142707240294
2025-04-20 15:20:00,84435.0,84451.0,84425.0,84451.0,0.03041903,84548.2,84353.2,40.39334341906203,-1,0,0,True,-1,0.0,90.0,0,7630,0.011936339522546469,9530,-19.937040923399792
2025-04-20 15:25:00,84452.0,84452.0,84365.0,84392.0,0.11948304,84530.1,84357.72,42.04724409448819,-1,0,0,True,-1,0.0,-590.0,0,7040,-0.07732634338138922,9530,-26.128016789087095
2025-04-20 15:30:00,84391.0,84452.0,84384.0,84449.0,0.54261805,84519.7,84366.0,47.43777452415813,-1,0,0,True,-1,0.0,570.0,0,7610,0.08096590909090917,9530,-20.146904512067156
2025-04-20 15:35:00,84458.0,84493.0,84458.0,84476.0,0.14555594,84508.1,84374.6,48.04630969609262,-1,0,0,True,-1,0.0,270.0,0,7880,0.035479632063074806,9530,-17.31374606505771
2025-04-20 15:40:00,84474.0,84478.0,84410.0,84473.0,0.70328765,84491.8,84381.96,38.539898132427844,-1,0,0,True,-1,0.0,-30.0,0,7850,-0.0038071065989847552,9530,-17.628541448058762
2025-04-20 15:45:00,84486.0,84487.0,84424.0,84424.0,0.21779934999999997,84470.1,84388.92,37.64510779436153,-1,0,0,True,-1,0.0,-490.0,0,7360,-0.06242038216560508,9530,-22.770199370409234
2025-04-20 15:50:00,84423.0,84423.0,84327.0,84334.0,0.09178722,84445.9,84394.7,33.729569093610706,-1,0,0,True,-1,0.0,-900.0,0,6460,-0.12228260869565222,9530,-32.21406086044071
2025-04-20 15:55:00,84334.0,84378.0,84334.0,84359.0,0.03318497,84433.2,84401.2,32.3216995447648,-1,0,0,True,-1,0.0,250.0,0,6710,0.03869969040247678,9530,-29.590766002098633
2025-04-20 16:00:00,84360.0,84360.0,84288.0,84317.0,0.08059828,84411.7,84406.44,25.722983257229828,-1,1,0,True,-1,0.0,-420.0,0,6290,-0.0625931445603577,9530,-33.997901364113325
2025-04-20 16:05:00,84317.0,84404.0,84316.0,84403.0,0.04251369,84407.8,84412.0,33.87533875338754,1,0,0,False,-1,0.0,860.0,0,7150,0.13672496025437209,9530,-24.97376705141658
2025-04-20 16:10:00,84403.0,84434.0,84386.0,84434.0,0.4823299,84406.1,84415.64,39.914772727272734,-1,0,0,False,1,84434.0,1160.0,7,8310,0.1622377622377622,9530,-12.801678908709338
2025-04-20 16:15:00,84445.0,84482.0,84401.0,84482.0,0.05618856999999999,84415.1,84420.06,49.69788519637462,-1,0,0,False,-1,84482.0,480.0,9,8790,0.05776173285198549,9530,-7.76495278069255
2025-04-20 16:20:00,84481.0,84615.0,84473.0,84559.0,0.47319594000000004,84426.1,84425.12,51.94805194805195,1,0,0,True,-1,0.0,770.0,0,9560,0.08759954493742894,9560,0.0
2025-04-20 16:25:00,84553.0,84553.0,84512.0,84550.0,0.026579699999999998,84433.5,84430.02,58.82352941176471,-1,0,0,True,1,84550.0,680.0,11,10240,0.07112970711297062,10240,0.0
2025-04-20 16:30:00,84550.0,84550.0,84501.0,84510.0,0.03454529,84437.2,84432.86,54.58786936236392,-1,0,0,True,-1,84510.0,-400.0,13,9840,-0.0390625,10240,-3.90625
2025-04-20 16:35:00,84540.0,84584.0,84539.0,84578.0,0.14470311,84452.6,84436.46,64.2638036809816,-1,0,0,True,-1,0.0,680.0,0,10520,0.06910569105691056,10520,0.0
2025-04-20 16:40:00,84578.0,84578.0,84503.0,84529.0,0.07051573,84472.1,84437.86,56.2111801242236,-1,0,0,True,-1,0.0,-490.0,0,10030,-0.04657794676806082,10520,-4.657794676806084
2025-04-20 16:45:00,84531.0,84581.0,84531.0,84581.0,0.03445091,84494.3,84441.68,57.847533632286996,-1,0,0,True,-1,0.0,520.0,0,10550,0.05184446660019937,10550,0.0
2025-04-20 16:50:00,84581.0,84623.0,84564.0,84592.0,0.34907584,84521.8,84446.16,58.788774002954206,-1,0,0,True,-1,0.0,110.0,0,10660,0.010426540284360186,10660,0.0
2025-04-20 16:55:00,84592.0,84616.0,84592.0,84610.0,0.02514359,84542.5,84451.54,64.39628482972137,-1,0,0,True,-1,0.0,180.0,0,10840,0.016885553470919357,10840,0.0
2025-04-20 17:00:00,84610.0,84618.0,84574.0,84574.0,0.07019275,84556.5,84456.4,70.27027027027027,-1,-1,-1,True,-1,0.0,-360.0,0,10480,-0.03321033210332103,10840,-3.3210332103321036
2025-04-20 17:05:00,84571.0,84571.0,84538.0,84538.0,0.04241437,84562.1,84459.76,64.8424543946932,-1,0,0,True,-1,0.0,-360.0,0,10120,-0.03435114503816794,10840,-6.642066420664207
2025-04-20 17:10:00,84538.0,84555.0,84499.0,84499.0,0.07984917,84556.1,84462.0,65.16666666666666,-1,0,0,True,-1,0.0,-390.0,0,9730,-0.038537549407114624,10840,-10.239852398523986
2025-04-20 17:15:00,84507.0,84519.0,84498.0,84499.0,0.051274280000000005,84551.0,84465.62,59.338521400778205,-1,0,0,True,-1,0.0,-0.0,0,9730,0.0,10840,-10.239852398523986
2025-04-20 17:20:00,84500.0,84506.0,84498.0,84498.0,0.10773477,84549.8,84470.82,56.611570247933884,-1,0,0,True,-1,0.0,-10.0,0,9720,-0.0010277492291880241,10840,-10.33210332103321
2025-04-20 17:25:00,84499.0,84499.0,84453.0,84461.0,0.63218046,84538.1,84476.1,47.780126849894295,-1,0,0,True,-1,0.0,-370.0,0,9350,-0.0380658436213992,10840,-13.745387453874539
2025-04-20 17:30:00,84483.0,84490.0,84483.0,84483.0,0.02990239,84533.5,84479.94,40.90909090909091,-1,0,0,True,-1,0.0,220.0,0,9570,0.0235294117647058,10840,-11.715867158671585
2025-04-20 17:35:00,84484.0,84509.0,84455.0,84472.0,0.03026132,84522.6,84482.44,40.714285714285715,-1,0,0,True,-1,0.0,-110.0,0,9460,-0.011494252873563204,10840,-12.730627306273062
2025-04-20 17:40:00,84472.0,84516.0,84472.0,84516.0,0.03355647,84515.0,84487.32,50.70754716981132,-1,0,0,True,-1,0.0,440.0,0,9900,0.04651162790697683,10840,-8.671586715867159
2025-04-20 17:45:00,84516.0,84621.0,84516.0,84621.0,0.14165656,84516.1,84491.4,54.66377440347072,-1,0,0,True,-1,0.0,1050.0,0,10950,0.10606060606060597,10950,0.0
2025-04-20 17:50:00,84625.0,84625.0,84570.0,84576.0,0.05625737,84516.3,84494.7,55.142231947483594,-1,0,0,True,-1,0.0,-450.0,0,10500,-0.04109589041095896,10950,-4.10958904109589
2025-04-20 17:55:00,84570.0,84585.0,84570.0,84585.0,0.03604174,84521.0,84499.3,50.48309178743961,-1,0,0,True,-1,0.0,90.0,0,10590,0.008571428571428674,10950,-3.287671232876712
2025-04-20 18:00:00,84583.0,84584.0,84557.0,84569.0,0.09050372,84528.0,84503.14,47.25536992840095,-1,0,0,True,-1,0.0,-160.0,0,10430,-0.01510859301227574,10950,-4.748858447488584
2025-04-20 18:05:00,84560.0,84621.0,84560.0,84603.0,0.04395901,84538.4,84508.72,49.195402298850574,-1,0,0,True,-1,0.0,340.0,0,10770,0.03259827420901251,10950,-1.643835616438356
2025-04-20 18:10:00,84613.0,84613.0,84596.0,84597.0,0.08032288,84548.3,84513.86,52.83950617283951,-1,0,0,True,-1,0.0,-60.0,0,10710,-0.005571030640668551,10950,-2.191780821917808
2025-04-20 18:15:00,84603.0,84638.0,84601.0,84638.0,0.041521129999999996,84566.0,84518.58,62.19512195121952,-1,0,0,True,-1,0.0,410.0,0,11120,0.03828197945845013,11120,0.0
2025-04-20 18:20:00,84627.0,84630.0,84570.0,84570.0,0.06083157,84574.7,84518.42,58.086560364464695,-1,0,0,True,-1,0.0,-680.0,0,10440,-0.0611510791366906,11120,-6.115107913669065
2025-04-20 18:25:00,84563.0,84572.0,84561.0,84568.0,0.06422798,84584.3,84519.92,57.823129251700685,-1,0,0,True,-1,0.0,-20.0,0,10420,-0.0019157088122605526,11120,-6.294964028776978
2025-04-20 18:30:00,84578.0,84589.0,84553.0,84553.0,0.18627551,84588.0,84521.3,56.043956043956044,-1,0,0,True,-1,0.0,-150.0,0,10270,-0.014395393474088247,11120,-7.643884892086331
2025-04-20 18:35:00,84553.0,84553.0,84515.0,84523.0,0.43742234,84578.2,84521.7,56.91964285714286,-1,0,0,True,-1,0.0,-300.0,0,9970,-0.02921129503407982,11120,-10.341726618705035
2025-04-20 18:40:00,84519.0,84519.0,84480.0,84504.0,10.31878352,84571.0,84519.62,52.359550561797754,-1,0,0,True,-1,0.0,-190.0,0,9780,-0.01905717151454367,11120,-12.050359712230216
2025-04-20 18:45:00,84506.0,84506.0,84473.0,84492.0,0.1117556,84561.7,84518.0,52.24215246636771,-1,0,0,True,-1,0.0,-120.0,0,9660,-0.012269938650306789,11120,-13.129496402877697
2025-04-20 18:50:00,84513.0,84558.0,84513.0,84558.0,0.02120486,84560.6,84518.1,54.48717948717949,-1,0,0,True,-1,0.0,660.0,0,10320,0.06832298136645965,11120,-7.194244604316546
2025-04-20 18:55:00,84580.0,84581.0,84562.0,84580.0,0.012728439999999999,84558.3,84517.86,44.67532467532468,-1,0,0,True,-1,0.0,220.0,0,10540,0.02131782945736438,11120,-5.215827338129497
2025-04-20 19:00:00,84587.0,84588.0,84564.0,84582.0,0.04899708,84556.8,84516.78,50.87719298245614,-1,0,0,True,-1,0.0,20.0,0,10560,0.00189753320683117,11120,-5.0359712230215825
2025-04-20 19:05:00,84570.0,84570.0,84551.0,84559.0,0.20747966,84548.9,84515.14,46.348314606741575,-1,0,0,True,-1,0.0,-230.0,0,10330,-0.021780303030302983,11120,-7.10431654676259
2025-04-20 19:10:00,84560.0,84571.0,84520.0,84523.0,0.0445216,84544.2,84514.08,43.882978723404264,-1,0,0,True,-1,0.0,-360.0,0,9970,-0.03484995159728943,11120,-10.341726618705035
2025-04-20 19:15:00,84525.0,84583.0,84525.0,84583.0,0.01332009,84545.7,84516.02,47.51243781094527,-1,0,0,True,-1,0.0,600.0,0,10570,0.06018054162487463,11120,-4.946043165467626
2025-04-20 19:20:00,84583.0,84595.0,84539.0,84563.0,0.06994496,84546.7,84516.64,45.91346153846153,-1,0,0,True,-1,0.0,-200.0,0,10370,-0.018921475875118277,11120,-6.744604316546762
2025-04-20 19:25:00,84568.0,84568.0,84534.0,84549.0,0.02690971,84549.3,84518.78,38.56041131105398,-1,0,0,True,-1,0.0,-140.0,0,10230,-0.013500482160077154,11120,-8.003597122302159
2025-04-20 19:30:00,84579.0,84593.0,84574.0,84574.0,0.053413669999999996,84556.3,84521.24,50.57803468208092,-1,0,0,True,-1,0.0,250.0,0,10480,0.024437927663734094,11120,-5.755395683453238
2025-04-20 19:35:00,84574.0,84583.0,84572.0,84577.0,0.38624886,84564.8,84524.94,51.29682997118156,-1,0,0,True,-1,0.0,30.0,0,10510,0.002862595419847347,11120,-5.485611510791367
2025-04-20 19:40:00,84583.0,84601.0,84567.0,84572.0,0.17136569000000001,84566.2,84527.4,52.818991097922854,-1,0,0,True,-1,0.0,-50.0,0,10460,-0.004757373929590858,11120,-5.935251798561151
2025-04-20 19:45:00,84573.0,84608.0,84573.0,84608.0,0.28239234,84569.0,84530.04,62.39067055393586,-1,0,0,True,-1,0.0,360.0,0,10820,0.03441682600382401,11120,-2.697841726618705
2025-04-20 19:50:00,84636.0,84652.0,84636.0,84652.0,0.9932153100000001,84576.0,84533.62,70.1086956521739,-1,-1,-1,True,-1,0.0,440.0,0,11260,0.04066543438077641,11260,0.0
2025-04-20 19:55:00,84651.0,84652.0,84646.0,84647.0,0.12616770000000002,84584.8,84538.08,71.46814404432132,-1,-1,-1,True,-1,0.0,-50.0,0,11210,-0.004440497335701621,11260,-0.4440497335701598
2025-04-20 20:00:00,84647.0,84723.0,84615.0,84723.0,3.6006417099999997,84604.8,84545.86,72.23719676549865,-1,-1,-1,True,-1,0.0,760.0,0,11970,0.06779661016949157,11970,0.0
2025-04-20 20:05:00,84723.0,84937.0,84723.0,84906.0,10.18084191,84637.1,84556.8,80.6390977443609,-1,-1,-1,True,-1,0.0,1830.0,0,13800,0.1528822055137844,13800,0.0
2025-04-20 20:10:00,84906.0,84947.0,84861.0,84947.0,2.35375071,84675.5,84569.4,81.9614711033275,-1,-1,-1,True,-1,0.0,410.0,0,14210,0.02971014492753632,14210,0.0
2025-04-20 20:15:00,84946.0,85164.0,84880.0,85164.0,21.2943095,84737.0,84584.62,89.54248366013071,-1,-1,-1,True,-1,0.0,2170.0,0,16380,0.15270935960591125,16380,0.0
2025-04-20 20:20:00,85169.0,85202.0,85076.0,85130.0,2.83993255,84792.6,84598.54,89.77719528178244,-1,-1,-1,True,-1,0.0,-340.0,0,16040,-0.020757020757020794,16380,-2.0757020757020754
2025-04-20 20:25:00,85127.0,85131.0,85077.0,85111.0,0.30476868,84846.0,84611.12,86.56509695290859,-1,-1,-1,True,-1,0.0,-190.0,0,15850,-0.011845386533665847,16380,-3.235653235653236
2025-04-20 20:30:00,85111.0,85187.0,85039.0,85039.0,7.656758689999999,84892.7,84620.72,80.74935400516796,-1,-1,-1,True,-1,0.0,-720.0,0,15130,-0.045425867507886464,16380,-7.631257631257632
2025-04-20 20:35:00,85060.0,85079.0,85040.0,85066.0,0.06860366,84938.5,84631.04,82.84625158831004,-1,-1,-1,True,-1,0.0,270.0,0,15400,0.017845340383344288,16380,-5.982905982905983
2025-04-20 20:40:00,85040.0,85201.0,85039.0,85169.0,8.40858328,84990.2,84644.22,84.39306358381504,-1,-1,-1,True,-1,0.0,1030.0,0,16430,0.06688311688311699,16430,0.0
2025-04-20 20:45:00,85181.0,85229.0,85100.0,85100.0,2.45988098,85035.5,84654.66,78.08807733619764,-1,-1,-1,True,-1,0.0,-690.0,0,15740,-0.04199634814363973,16430,-4.199634814363969
2025-04-20 20:50:00,85101.0,85128.0,85070.0,85079.0,7.14119696,85071.1,84665.66,76.76874340021119,-1,-1,-1,True,-1,0.0,-210.0,0,15530,-0.013341804320203265,16430,-5.477784540474741
2025-04-20 20:55:00,85069.0,85119.0,85049.0,85117.0,1.14695079,85092.2,84676.38,76.8177028451001,-1,-1,-1,True,-1,0.0,380.0,0,15910,0.02446877012234383,16430,-3.164942178940962
2025-04-20 21:00:00,85179.0,85202.0,85050.0,85050.0,14.78329107,85102.5,84685.54,70.47325102880659,-1,-1,-1,True,-1,0.0,-670.0,0,15240,-0.042111879321181656,16430,-7.242848447961046
2025-04-20 21:05:00,85053.0,85055.0,84979.0,84979.0,3.47168294,85084.0,84692.92,65.99229287090559,-1,0,0,True,-1,0.0,-710.0,0,14530,-0.046587926509186306,16430,-11.564211807668897
2025-04-20 21:10:00,84979.0,84979.0,84967.0,84967.0,0.59472059,85067.7,84700.78,62.525667351129364,-1,0,0,True,-1,0.0,-120.0,0,14410,-0.008258774948382674,16430,-12.294583079732197
2025-04-20 21:15:00,84967.0,85014.0,84957.0,85006.0,1.22306824,85057.2,84710.14,56.02409638554217,-1,0,0,True,-1,0.0,390.0,0,14800,0.02706453851492019,16430,-9.920876445526476
2025-04-20 21:20:00,85006.0,85006.0,84927.0,84927.0,1.4267310500000001,85046.0,84718.7,48.8479262672811,-1,0,0,True,-1,0.0,-790.0,0,14010,-0.05337837837837833,16430,-14.72915398660986
2025-04-20 21:25:00,84928.0,85015.0,84928.0,84998.0,0.07729114000000001,85039.2,84728.68,38.50415512465374,-1,0,0,True,-1,0.0,710.0,0,14720,0.050678087080656686,16430,-10.407790626902008
2025-04-20 21:30:00,84998.0,85090.0,84998.0,85090.0,7.65692856,85031.3,84740.52,47.43589743589743,-1,0,0,True,-1,0.0,920.0,0,15640,0.0625,16430,-4.808277541083384
2025-04-20 21:35:00,85090.0,85182.0,85066.0,85109.0,4.72242451,85032.2,84753.48,49.871794871794876,-1,0,0,True,-1,0.0,190.0,0,15830,0.012148337595907943,16430,-3.6518563603164944
2025-04-20 21:40:00,85119.0,85120.0,85032.0,85113.0,0.11933244,85035.6,84766.08,55.19662921348315,-1,0,0,True,-1,0.0,40.0,0,15870,0.0025268477574225123,16430,-3.408399269628728
2025-04-20 21:45:00,85070.0,85128.0,85066.0,85107.0,0.3531073,85034.6,84778.78,52.96671490593343,-1,0,0,True,-1,0.0,-60.0,0,15810,-0.003780718336483968,16430,-3.7735849056603774
2025-04-20 21:50:00,85082.0,85082.0,85043.0,85043.0,0.03807821,85033.9,84789.32,40.33742331288344,-1,0,0,True,-1,0.0,-640.0,0,15170,-0.04048070841239726,16430,-7.668898356664639
2025-04-20 21:55:00,85053.0,85058.0,84967.0,85001.0,10.891612890000001,85036.1,84796.92,42.08,-1,0,0,True,-1,0.0,-420.0,0,14750,-0.02768622280817401,16430,-10.225197808886184
2025-04-20 22:00:00,85006.0,85010.0,84876.0,84881.0,5.59339651,85027.5,84803.02,36.325966850828735,-1,0,0,True,-1,0.0,-1200.0,0,13550,-0.08135593220338988,16430,-17.528910529519173
2025-04-20 22:05:00,84880.0,84885.0,84815.0,84815.0,2.84915909,85008.4,84807.62,29.920212765957444,-1,1,0,True,-1,0.0,-660.0,0,12890,-0.048708487084870855,16430,-21.545952525867314
2025-04-20 22:10:00,84827.0,84902.0,84807.0,84902.0,0.55133349,85005.9,84814.28,40.41450777202073,-1,0,0,True,-1,0.0,870.0,0,13760,0.06749418153607456,16430,-16.250760803408397
2025-04-20 22:15:00,84890.0,84900.0,84811.0,84851.0,0.5096691400000001,84991.2,84819.24,41.48936170212766,-1,0,0,True,-1,0.0,-510.0,0,13250,-0.0370639534883721,16430,-19.35483870967742
2025-04-20 22:20:00,84847.0,84848.0,84682.0,84682.0,6.31749142,84950.4,84820.94,34.32343234323433,-1,0,0,True,-1,0.0,-1690.0,0,11560,-0.12754716981132075,16430,-29.64090079123555
2025-04-20 22:25:00,84686.0,84737.0,84686.0,84713.0,0.0823065,84910.8,84822.44,33.7402885682575,-1,0,0,True,-1,0.0,310.0,0,11870,0.026816608996539815,16430,-27.754108338405352
2025-04-20 22:30:00,84712.0,84737.0,84685.0,84737.0,0.01995811,84873.2,84825.78,38.77068557919622,-1,0,0,True,-1,0.0,240.0,0,12110,0.020219039595619215,16430,-26.293365794278756
