datetime,Open,High,Low,Close,Volume,SMA5,SMA50,SMA5_gt_SMA50,SMA_Signal,Position,Entry_Price,PnL,Trade_Id,Capital,Position_Size,Risk_Amount,Daily_Return,Cummax,Drawdown,Date
2025-04-20 13:05:00,84388.0,84388.0,84317.0,84318.0,9.360251680000001,84349.4,84337.08,True,-1,-1,0.0,0.0,0,186.70922737797588,0.0,0.0,0.0,200.0,-6.645386311012061,2025-04-20
2025-04-20 13:10:00,84318.0,84318.0,84235.0,84238.0,12.798523529999999,84328.8,84329.42,False,1,-1,0.0,0.0,0,186.70922737797588,0.0,0.0,0.0,200.0,-6.645386311012061,2025-04-20
2025-04-20 13:15:00,84237.0,84237.0,84176.0,84197.0,3.32897183,84302.0,84320.62,False,-1,1,84197.0,2.5570098407366175,7,191.8232470594491,151.41298977497,3.78532474437425,0.027390288917646055,200.0,-4.088376470275449,2025-04-20
2025-04-20 13:20:00,84197.0,84292.0,84197.0,84291.0,0.08390312,84286.2,84314.16,False,-1,-1,84291.0,1.690419021918498,9,195.2040851032861,154.81093286509406,3.870273321627352,0.017624756621856363,200.0,-2.397957448356948,2025-04-20
2025-04-20 13:25:00,84290.0,84347.0,84290.0,84347.0,2.95388283,84278.2,84309.26,False,-1,-1,0.0,0.0,0,195.2040851032861,0.0,0.0,0.0,200.0,-2.397957448356948,2025-04-20
2025-04-20 13:30:00,84347.0,84347.0,84272.0,84272.0,0.23077811999999998,84269.0,84302.72,False,-1,-1,0.0,0.0,0,195.2040851032861,0.0,0.0,0.0,200.0,-2.397957448356948,2025-04-20
2025-04-20 13:35:00,84283.0,84420.0,84283.0,84417.0,0.14479444,84304.8,84299.3,True,1,-1,0.0,0.0,0,195.2040851032861,0.0,0.0,0.0,200.0,-2.397957448356948,2025-04-20
2025-04-20 13:40:00,84439.0,84439.0,84407.0,84411.0,11.273622620000001,84347.6,84296.52,True,-1,1,84411.0,-2.2039496439490915,11,190.7961858153879,154.4001083674696,3.86000270918674,-0.022580978700142973,200.0,-4.60190709230605,2025-04-20
2025-04-20 13:45:00,84410.0,84438.0,84355.0,84355.0,0.22753713,84360.4,84293.04,True,-1,-1,84355.0,-1.0243221936214828,13,188.74754142814493,151.81749089741314,3.7954372724353282,-0.010737344556904338,200.0,-5.626229285927536,2025-04-20
2025-04-20 13:50:00,84354.0,84377.0,84347.0,84377.0,0.08553392,84366.4,84290.74,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 13:55:00,84377.0,84424.0,84324.0,84324.0,0.07604390999999999,84376.8,84288.02,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 14:00:00,84323.0,84340.0,84269.0,84340.0,0.22468823,84361.4,84284.28,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 14:05:00,84338.0,84470.0,84338.0,84402.0,0.059977550000000004,84359.6,84281.18,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 14:10:00,84419.0,84661.0,84403.0,84578.0,13.31667907,84404.2,84283.04,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 14:15:00,84549.0,84551.0,84487.0,84493.0,1.39555718,84427.4,84283.88,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 14:20:00,84494.0,84512.0,84463.0,84484.0,2.47232568,84459.4,84284.56,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 14:25:00,84483.0,84504.0,84461.0,84503.0,1.20794712,84492.0,84286.1,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 14:30:00,84585.0,84648.0,84561.0,84608.0,0.16611789,84533.2,84289.0,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 14:35:00,84607.0,84615.0,84553.0,84573.0,0.36705803000000004,84532.2,84292.26,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 14:40:00,84584.0,84614.0,84553.0,84553.0,0.06954478,84544.2,84294.66,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 14:45:00,84553.0,84594.0,84529.0,84592.0,0.04855368,84565.8,84299.3,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 14:50:00,84590.0,84643.0,84578.0,84636.0,0.09478828,84592.4,84307.2,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 14:55:00,84635.0,84647.0,84635.0,84641.0,0.02907482,84599.0,84316.9,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 15:00:00,84640.0,84640.0,84562.0,84576.0,0.08121882000000001,84599.6,84328.12,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 15:05:00,84591.0,84591.0,84486.0,84486.0,0.23431774,84586.2,84334.76,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 15:10:00,84473.0,84533.0,84473.0,84532.0,0.06494612,84574.2,84343.08,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 15:15:00,84532.0,84539.0,84442.0,84442.0,0.17215481,84535.4,84348.92,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 15:20:00,84435.0,84451.0,84425.0,84451.0,0.03041903,84497.4,84353.2,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 15:25:00,84452.0,84452.0,84365.0,84392.0,0.11948304,84460.6,84357.72,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 15:30:00,84391.0,84452.0,84384.0,84449.0,0.54261805,84453.2,84366.0,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 15:35:00,84458.0,84493.0,84458.0,84476.0,0.14555594,84442.0,84374.6,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 15:40:00,84474.0,84478.0,84410.0,84473.0,0.70328765,84448.2,84381.96,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 15:45:00,84486.0,84487.0,84424.0,84424.0,0.21779934999999997,84442.8,84388.92,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 15:50:00,84423.0,84423.0,84327.0,84334.0,0.09178722,84431.2,84394.7,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 15:55:00,84334.0,84378.0,84334.0,84359.0,0.03318497,84413.2,84401.2,True,-1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 16:00:00,84360.0,84360.0,84288.0,84317.0,0.08059828,84381.4,84406.44,False,1,-1,0.0,0.0,0,188.74754142814493,0.0,0.0,0.0,200.0,-5.626229285927536,2025-04-20
2025-04-20 16:05:00,84317.0,84404.0,84316.0,84403.0,0.04251369,84367.4,84412.0,False,-1,1,84403.0,-0.8638776080938688,15,187.01978621195718,150.30693105604084,3.7576732764010212,-0.009153789252642985,200.0,-6.49010689402141,2025-04-20
2025-04-20 16:10:00,84403.0,84434.0,84386.0,84434.0,0.4823299,84369.4,84415.64,False,-1,-1,84434.0,0.5520555978741593,17,188.1238974077055,150.05747344786508,3.751436836196627,0.0059037132814223625,200.0,-5.9380512961472505,2025-04-20
2025-04-20 16:15:00,84445.0,84482.0,84401.0,84482.0,0.05618856999999999,84399.0,84420.06,False,-1,-1,0.0,0.0,0,188.1238974077055,0.0,0.0,0.0,200.0,-5.9380512961472505,2025-04-20
2025-04-20 16:20:00,84481.0,84615.0,84473.0,84559.0,0.47319594000000004,84439.0,84425.12,True,1,-1,0.0,0.0,0,188.1238974077055,0.0,0.0,0.0,200.0,-5.9380512961472505,2025-04-20
2025-04-20 16:25:00,84553.0,84553.0,84512.0,84550.0,0.026579699999999998,84485.6,84430.02,True,-1,1,84550.0,-2.0615708032252824,19,184.0007558012549,148.84986128358415,3.721246532089604,-0.02191716025059187,200.0,-7.999622099372544,2025-04-20
2025-04-20 16:30:00,84550.0,84550.0,84501.0,84510.0,0.03454529,84507.0,84432.86,True,-1,-1,84510.0,-0.7041980427372402,21,182.59235971578045,146.63724620681415,3.6659311551703535,-0.007654295110590348,200.0,-8.703820142109777,2025-04-20
2025-04-20 16:35:00,84540.0,84584.0,84539.0,84578.0,0.14470311,84535.8,84436.46,True,-1,-1,0.0,0.0,0,182.59235971578045,0.0,0.0,0.0,200.0,-8.703820142109777,2025-04-20
2025-04-20 16:40:00,84578.0,84578.0,84503.0,84529.0,0.07051573,84545.2,84437.86,True,-1,-1,0.0,0.0,0,182.59235971578045,0.0,0.0,0.0,200.0,-8.703820142109777,2025-04-20
2025-04-20 16:45:00,84531.0,84581.0,84531.0,84581.0,0.03445091,84549.6,84441.68,True,-1,-1,0.0,0.0,0,182.59235971578045,0.0,0.0,0.0,200.0,-8.703820142109777,2025-04-20
2025-04-20 16:50:00,84581.0,84623.0,84564.0,84592.0,0.34907584,84558.0,84446.16,True,-1,-1,0.0,0.0,0,182.59235971578045,0.0,0.0,0.0,200.0,-8.703820142109777,2025-04-20
2025-04-20 16:55:00,84592.0,84616.0,84592.0,84610.0,0.02514359,84578.0,84451.54,True,-1,-1,0.0,0.0,0,182.59235971578045,0.0,0.0,0.0,200.0,-8.703820142109777,2025-04-20
2025-04-20 17:00:00,84610.0,84618.0,84574.0,84574.0,0.07019275,84577.2,84456.4,True,-1,-1,0.0,0.0,0,182.59235971578045,0.0,0.0,0.0,200.0,-8.703820142109777,2025-04-20
2025-04-20 17:05:00,84571.0,84571.0,84538.0,84538.0,0.04241437,84579.0,84459.76,True,-1,-1,0.0,0.0,0,182.59235971578045,0.0,0.0,0.0,200.0,-8.703820142109777,2025-04-20
2025-04-20 17:10:00,84538.0,84555.0,84499.0,84499.0,0.07984917,84562.6,84462.0,True,-1,-1,0.0,0.0,0,182.59235971578045,0.0,0.0,0.0,200.0,-8.703820142109777,2025-04-20
2025-04-20 17:15:00,84507.0,84519.0,84498.0,84499.0,0.051274280000000005,84544.0,84465.62,True,-1,-1,0.0,0.0,0,182.59235971578045,0.0,0.0,0.0,200.0,-8.703820142109777,2025-04-20
2025-04-20 17:20:00,84500.0,84506.0,84498.0,84498.0,0.10773477,84521.6,84470.82,True,-1,-1,0.0,0.0,0,182.59235971578045,0.0,0.0,0.0,200.0,-8.703820142109777,2025-04-20
2025-04-20 17:25:00,84499.0,84499.0,84453.0,84461.0,0.63218046,84499.0,84476.1,True,-1,-1,0.0,0.0,0,182.59235971578045,0.0,0.0,0.0,200.0,-8.703820142109777,2025-04-20
2025-04-20 17:30:00,84483.0,84490.0,84483.0,84483.0,0.02990239,84488.0,84479.94,True,-1,-1,0.0,0.0,0,182.59235971578045,0.0,0.0,0.0,200.0,-8.703820142109777,2025-04-20
2025-04-20 17:35:00,84484.0,84509.0,84455.0,84472.0,0.03026132,84482.6,84482.44,True,-1,-1,0.0,0.0,0,182.59235971578045,0.0,0.0,0.0,200.0,-8.703820142109777,2025-04-20
2025-04-20 17:40:00,84472.0,84516.0,84472.0,84516.0,0.03355647,84486.0,84487.32,False,1,-1,0.0,0.0,0,182.59235971578045,0.0,0.0,0.0,200.0,-8.703820142109777,2025-04-20
2025-04-20 17:45:00,84516.0,84621.0,84516.0,84621.0,0.14165656,84510.6,84491.4,True,1,1,84621.0,-1.926012818477857,23,178.74033407882473,144.53307751784206,3.6133269379460518,-0.02109631335589124,200.0,-10.629832960587635,2025-04-20
2025-04-20 17:50:00,84625.0,84625.0,84570.0,84576.0,0.05625737,84533.6,84494.7,True,-1,1,0.0,0.0,0,178.74033407882473,0.0,0.0,0.0,200.0,-10.629832960587635,2025-04-20
2025-04-20 17:55:00,84570.0,84585.0,84570.0,84585.0,0.03604174,84554.0,84499.3,True,-1,-1,84585.0,-0.6148817421966549,25,177.51057059443144,142.50036186930248,3.5625090467325617,-0.0068801677625317526,200.0,-11.244714702784279,2025-04-20
2025-04-20 18:00:00,84583.0,84584.0,84557.0,84569.0,0.09050372,84573.4,84503.14,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 18:05:00,84560.0,84621.0,84560.0,84603.0,0.04395901,84590.8,84508.72,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 18:10:00,84613.0,84613.0,84596.0,84597.0,0.08032288,84586.0,84513.86,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 18:15:00,84603.0,84638.0,84601.0,84638.0,0.041521129999999996,84598.4,84518.58,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 18:20:00,84627.0,84630.0,84570.0,84570.0,0.06083157,84595.4,84518.42,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 18:25:00,84563.0,84572.0,84561.0,84568.0,0.06422798,84595.2,84519.92,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 18:30:00,84578.0,84589.0,84553.0,84553.0,0.18627551,84585.2,84521.3,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 18:35:00,84553.0,84553.0,84515.0,84523.0,0.43742234,84570.4,84521.7,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 18:40:00,84519.0,84519.0,84480.0,84504.0,10.31878352,84543.6,84519.62,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 18:45:00,84506.0,84506.0,84473.0,84492.0,0.1117556,84528.0,84518.0,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 18:50:00,84513.0,84558.0,84513.0,84558.0,0.02120486,84526.0,84518.1,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 18:55:00,84580.0,84581.0,84562.0,84580.0,0.012728439999999999,84531.4,84517.86,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 19:00:00,84587.0,84588.0,84564.0,84582.0,0.04899708,84543.2,84516.78,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 19:05:00,84570.0,84570.0,84551.0,84559.0,0.20747966,84554.2,84515.14,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 19:10:00,84560.0,84571.0,84520.0,84523.0,0.0445216,84560.4,84514.08,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 19:15:00,84525.0,84583.0,84525.0,84583.0,0.01332009,84565.4,84516.02,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 19:20:00,84583.0,84595.0,84539.0,84563.0,0.06994496,84562.0,84516.64,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 19:25:00,84568.0,84568.0,84534.0,84549.0,0.02690971,84555.4,84518.78,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 19:30:00,84579.0,84593.0,84574.0,84574.0,0.053413669999999996,84558.4,84521.24,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 19:35:00,84574.0,84583.0,84572.0,84577.0,0.38624886,84569.2,84524.94,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 19:40:00,84583.0,84601.0,84567.0,84572.0,0.17136569000000001,84567.0,84527.4,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 19:45:00,84573.0,84608.0,84573.0,84608.0,0.28239234,84576.0,84530.04,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 19:50:00,84636.0,84652.0,84636.0,84652.0,0.9932153100000001,84596.6,84533.62,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 19:55:00,84651.0,84652.0,84646.0,84647.0,0.12616770000000002,84611.2,84538.08,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 20:00:00,84647.0,84723.0,84615.0,84723.0,3.6006417099999997,84640.4,84545.86,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 20:05:00,84723.0,84937.0,84723.0,84906.0,10.18084191,84707.2,84556.8,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 20:10:00,84906.0,84947.0,84861.0,84947.0,2.35375071,84775.0,84569.4,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 20:15:00,84946.0,85164.0,84880.0,85164.0,21.2943095,84877.4,84584.62,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 20:20:00,85169.0,85202.0,85076.0,85130.0,2.83993255,84974.0,84598.54,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 20:25:00,85127.0,85131.0,85077.0,85111.0,0.30476868,85051.6,84611.12,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 20:30:00,85111.0,85187.0,85039.0,85039.0,7.656758689999999,85078.2,84620.72,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 20:35:00,85060.0,85079.0,85040.0,85066.0,0.06860366,85102.0,84631.04,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 20:40:00,85040.0,85201.0,85039.0,85169.0,8.40858328,85103.0,84644.22,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 20:45:00,85181.0,85229.0,85100.0,85100.0,2.45988098,85097.0,84654.66,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 20:50:00,85101.0,85128.0,85070.0,85079.0,7.14119696,85090.6,84665.66,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 20:55:00,85069.0,85119.0,85049.0,85117.0,1.14695079,85106.2,84676.38,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 21:00:00,85179.0,85202.0,85050.0,85050.0,14.78329107,85103.0,84685.54,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 21:05:00,85053.0,85055.0,84979.0,84979.0,3.47168294,85065.0,84692.92,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 21:10:00,84979.0,84979.0,84967.0,84967.0,0.59472059,85038.4,84700.78,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 21:15:00,84967.0,85014.0,84957.0,85006.0,1.22306824,85023.8,84710.14,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 21:20:00,85006.0,85006.0,84927.0,84927.0,1.4267310500000001,84985.8,84718.7,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 21:25:00,84928.0,85015.0,84928.0,84998.0,0.07729114000000001,84975.4,84728.68,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 21:30:00,84998.0,85090.0,84998.0,85090.0,7.65692856,84997.6,84740.52,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 21:35:00,85090.0,85182.0,85066.0,85109.0,4.72242451,85026.0,84753.48,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 21:40:00,85119.0,85120.0,85032.0,85113.0,0.11933244,85047.4,84766.08,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 21:45:00,85070.0,85128.0,85066.0,85107.0,0.3531073,85083.4,84778.78,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 21:50:00,85082.0,85082.0,85043.0,85043.0,0.03807821,85092.4,84789.32,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 21:55:00,85053.0,85058.0,84967.0,85001.0,10.891612890000001,85074.6,84796.92,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
2025-04-20 22:00:00,85006.0,85010.0,84876.0,84881.0,5.59339651,85029.0,84803.02,True,-1,-1,0.0,0.0,0,177.51057059443144,0.0,0.0,0.0,200.0,-11.244714702784279,2025-04-20
