datetime,Open,High,Low,Close,Volume,SMA9,SMA50,SMA9_gt_SMA50,SMA_Signal,Position,Entry_Price,PnL,Trade_Id,Trade_Result,Capital,Position_Size,Risk_Amount,Stop_Loss,Take_Profit,Date,Daily_Return,Cummax,Drawdown
2025-03-17 02:15:00,83052.0,83272.0,82973.0,83256.0,6.661337189999999,83043.11111111111,83158.0,False,False,0,0.0,0.0,0,0,200.0,0.0,0.0,0.0,0.0,2025-03-17,,200.0,0.0
2025-03-17 02:30:00,83256.0,83318.0,83182.0,83318.0,17.90389036,83092.55555555556,83170.36,False,False,0,0.0,0.0,0,0,200.0,0.0,0.0,0.0,0.0,2025-03-17,0.0,200.0,0.0
2025-03-17 02:45:00,83321.0,83352.0,83149.0,83197.0,2.26564651,83119.55555555556,83176.76,False,False,0,0.0,0.0,0,0,200.0,0.0,0.0,0.0,0.0,2025-03-17,0.0,200.0,0.0
2025-03-17 03:00:00,83317.0,83592.0,83317.0,83486.0,13.92478813,83168.66666666667,83187.82,False,False,0,0.0,0.0,0,0,200.0,0.0,0.0,0.0,0.0,2025-03-17,0.0,200.0,0.0
2025-03-17 03:15:00,83488.0,83575.0,83445.0,83482.0,0.47440517,83237.44444444444,83190.62,True,True,0,0.0,0.0,0,0,200.0,0.0,0.0,0.0,0.0,2025-03-17,0.0,200.0,0.0
2025-03-17 03:30:00,83476.0,83516.0,83375.0,83516.0,0.62942896,83300.77777777778,83195.46,True,False,1,83516.0,0.0,1,0,200.0,200.0,6.0,83265.452,84518.192,2025-03-17,0.0,200.0,0.0
2025-03-17 03:45:00,83470.0,83709.0,83470.0,83709.0,6.84623709,83361.22222222222,83207.44,True,False,1,0.0,4.621868863451315,0,0,204.6218688634513,0.0,0.0,0.0,0.0,2025-03-17,0.02310934431725653,204.6218688634513,0.0
2025-03-17 04:00:00,83713.0,83853.0,83682.0,83742.0,8.63694054,83418.66666666667,83217.16,True,False,1,0.0,0.7884456868437085,0,0,205.41031455029503,0.0,0.0,0.0,0.0,2025-03-17,0.0038531838811903807,205.41031455029503,0.0
2025-03-17 04:15:00,83753.0,83813.0,83645.0,83713.0,1.3068384100000001,83491.0,83224.96,True,False,1,0.0,-0.6926034725705142,0,0,204.71771107772452,0.0,0.0,0.0,0.0,2025-03-17,-0.0033718047415818297,205.41031455029503,-0.3371804741581883
2025-03-17 04:30:00,83713.0,83782.0,83588.0,83649.0,0.30926997,83534.66666666667,83215.7,True,False,1,0.0,-1.5290337223609236,0,0,203.18867735536358,0.0,0.0,0.0,0.0,2025-03-17,-0.007468986021343382,205.41031455029503,-1.081560680044368
2025-03-17 04:45:00,83625.0,83627.0,83513.0,83591.0,0.43927158,83565.0,83200.9,True,False,1,0.0,-1.386747002355079,0,0,201.80193035300852,0.0,0.0,0.0,0.0,2025-03-17,-0.006824922630554564,205.41031455029503,-1.756671375138269
2025-03-17 05:00:00,83598.0,83604.0,83202.0,83277.0,34.29952432,83573.88888888889,83185.36,True,False,0,0.0,-5.999999999999885,1,-1,189.80193035300874,0.0,0.0,0.0,0.0,2025-03-17,-0.05946424783453952,205.41031455029503,-7.598637016577153
2025-03-17 05:15:00,83230.0,83340.0,83230.0,83299.0,1.15510188,83553.11111111111,83178.56,True,False,0,0.0,0.0,0,0,189.80193035300874,0.0,0.0,0.0,0.0,2025-03-17,0.0,205.41031455029503,-7.598637016577153
2025-03-17 05:30:00,83313.0,83352.0,83172.0,83253.0,2.35912742,83527.66666666667,83167.68,True,False,0,0.0,0.0,0,0,189.80193035300874,0.0,0.0,0.0,0.0,2025-03-17,0.0,205.41031455029503,-7.598637016577153
2025-03-17 05:45:00,83255.0,83270.0,83132.0,83132.0,3.27921665,83485.0,83158.42,True,False,0,0.0,0.0,0,0,189.80193035300874,0.0,0.0,0.0,0.0,2025-03-17,0.0,205.41031455029503,-7.598637016577153
2025-03-17 06:00:00,83132.0,83281.0,83122.0,83217.0,1.36274079,83430.33333333333,83149.22,True,False,0,0.0,0.0,0,0,189.80193035300874,0.0,0.0,0.0,0.0,2025-03-17,0.0,205.41031455029503,-7.598637016577153
2025-03-17 06:15:00,83201.0,83247.0,82884.0,82884.0,11.70301053,83335.0,83128.88,True,False,0,0.0,0.0,0,0,189.80193035300874,0.0,0.0,0.0,0.0,2025-03-17,0.0,205.41031455029503,-7.598637016577153
2025-03-17 06:30:00,82892.0,83047.0,82691.0,83025.0,18.44216008,83258.55555555556,83111.12,True,False,0,0.0,0.0,0,0,189.80193035300874,0.0,0.0,0.0,0.0,2025-03-17,0.0,205.41031455029503,-7.598637016577153
2025-03-17 06:45:00,83081.0,83242.0,83056.0,83212.0,28.2011391,83210.0,83094.84,True,False,0,0.0,0.0,0,0,189.80193035300874,0.0,0.0,0.0,0.0,2025-03-17,0.0,205.41031455029503,-7.598637016577153
2025-03-17 07:00:00,83192.0,83432.0,83192.0,83325.0,10.45236465,83180.44444444444,83083.3,True,False,0,0.0,0.0,0,0,189.80193035300874,0.0,0.0,0.0,0.0,2025-03-17,0.0,205.41031455029503,-7.598637016577153
2025-03-17 07:15:00,83325.0,83412.0,83225.0,83364.0,0.59863286,83190.11111111111,83076.74,True,False,0,0.0,0.0,0,0,189.80193035300874,0.0,0.0,0.0,0.0,2025-03-17,0.0,205.41031455029503,-7.598637016577153
2025-03-17 07:30:00,83373.0,83406.0,83310.0,83406.0,0.63341643,83202.0,83081.2,True,False,0,0.0,0.0,0,0,189.80193035300874,0.0,0.0,0.0,0.0,2025-03-17,0.0,205.41031455029503,-7.598637016577153
